who is the parent of augusta_of_saxe-weimar 's son ?	william_i_german_emperor	augusta_of_saxe-weimar#children#princess_louise_of_prussia#parents#william_i_german_emperor#<end>#william_i_german_emperor
is princess_ileana_of_romania 's wife a man or a woman ?	male	princess_ileana_of_romania#spouse#archduke_anton_prince_of_tuscany#gender#male#<end>#male
william_starling_burgess 's son 's mother ?	william_starling_burgess	william_starling_burgess#children#tasha_tudor#parents#william_starling_burgess#<end>#william_starling_burgess
robert_i_duke_of_burgundy 's mother 's husband ?	constance_of_arles	robert_i_duke_of_burgundy#parents#robert_ii_of_france#spouse#constance_of_arles#<end>#constance_of_arles
the nation of grand_duke_konstantin_nikolayevich_of_russia 's son ?	russia	grand_duke_konstantin_nikolayevich_of_russia#children#grand_duke_dmitri_konstantinovich_of_russia#nationality#russia#<end>#russia
what is richard_mulligan 's spouse ?	actor	richard_mulligan#spouse#joan_hackett#profession#actor#<end>#actor
what is the elizabeth_blair_lee 's darling 's job ?	naval_officer	elizabeth_blair_lee#spouse#samuel_phillips_lee#profession#naval_officer#<end>#naval_officer
please tell me ray_bridwell_white 's parents present address ?	kentucky	ray_bridwell_white#parents#alma_bridwell_white#location#kentucky#<end>#kentucky
is charles_lennox_1st_duke_of_richmond 's offspring a man or a woman ?	female	charles_lennox_1st_duke_of_richmond#children#anne_van_keppel_countess_of_albemarle#gender#female#<end>#female
rasmus_bartholin 's mother 's sex ?	male	rasmus_bartholin#parents#caspar_bartholin_the_elder#gender#male#<end>#male
the gender of daughter of hortense_de_beauharnais ?	male	hortense_de_beauharnais#children#napoleon_iii_of_france#gender#male#<end>#male
what is the mary_stuart_countess_of_bute 's couple 's educational institution ?	eton_college	mary_stuart_countess_of_bute#spouse#john_stuart_3rd_earl_of_bute#institution#eton_college#<end>#eton_college
what religion does infante_fernando_duke_of_viseu 's wife have ?	roman_catholic_church	infante_fernando_duke_of_viseu#spouse#beatriz_of_portugal#religion#roman_catholic_church#<end>#roman_catholic_church
what is the sex of colleen_dewhurst 's darling ?	male	colleen_dewhurst#spouse#george_c_scott#gender#male#<end>#male
the mother of parents of marguerite_of_france ?	henry_iii_duke_of_brabant	marguerite_of_france#parents#maria_of_brabant#parents#henry_iii_duke_of_brabant#<end>#henry_iii_duke_of_brabant
what is the gender of nicholas_ii_of_russia 's children ?	female	nicholas_ii_of_russia#children#grand_duchess_maria_nikolaevna_of_russia#gender#female#<end>#female
what is the wang_khan 's children 's heir ?	mongke_khan	wang_khan#children#sorghaghtani_beki#children#mongke_khan#<end>#mongke_khan
what is the gender of roger_needham 's darling ?	female	roger_needham#spouse#karen_sparck_jones#gender#female#<end>#female
is sherman_hoar 's offspring a man or a woman ?	male	sherman_hoar#children#roger_sherman_hoar#gender#male#<end>#male
what is the name of the parents of louis_philippe_i_duke_of_orleans 's mom ?	francoise_marie_de_bourbon	louis_philippe_i_duke_of_orleans#parents#louis_of_bourbon_duke_of_orleans#parents#francoise_marie_de_bourbon#<end>#francoise_marie_de_bourbon
is ludwig_ii_of_bavaria 's parents a man or a woman ?	male	ludwig_ii_of_bavaria#parents#maximilian_ii_of_bavaria#gender#male#<end>#male
what sex is chindasuinth 's kid  ?	male	chindasuinth#children#reccesuinth#gender#male#<end>#male
the location of husband of mary_josephine_hannon_fitzgerald ?	boston_massachusetts	mary_josephine_hannon_fitzgerald#spouse#john_f_fitzgerald#location#boston_massachusetts#<end>#boston_massachusetts
the gender of louise_juliana_of_nassau 's darling ?	male	louise_juliana_of_nassau#spouse#frederick_iv_elector_palatine#gender#male#<end>#male
the sex of father of frederick_v_of_denmark ?	female	frederick_v_of_denmark#parents#sophia_magdalen_of_brandenburg-kulmbach#gender#female#<end>#female
what is the sex of kid of chindasuinth ?	male	chindasuinth#children#reccesuinth#gender#male#<end>#male
lew_cody 's couple 's sex ?	female	lew_cody#spouse#mabel_normand#gender#female#<end>#female
what is the name of the son of caroline_webster_schermerhorn_astor 's husband ?	john_jacob_astor_iv	caroline_webster_schermerhorn_astor#spouse#william_backhouse_astor_jr#children#john_jacob_astor_iv#<end>#john_jacob_astor_iv
which nationality is marie-anne_pierrette_paulze 's wife ?	united_kingdom	marie-anne_pierrette_paulze#spouse#benjamin_thompson#nationality#united_kingdom#<end>#united_kingdom
the organization of laura_devon 's other half ?	university_of_notre_dame	laura_devon#spouse#brian_kelly_hell#institution#university_of_notre_dame#<end>#university_of_notre_dame
the nationality of mom of vratislaus_ii_of_bohemia ?	germany	vratislaus_ii_of_bohemia#parents#judith_of_schweinfurt#nationality#germany#<end>#germany
the nationality of darling of katherine_corri_harris ?	united_states	katherine_corri_harris#spouse#john_barrymore#nationality#united_states#<end>#united_states
the sex of parents of tyrone_power ?	male	tyrone_power#parents#tyrone_power_sr#gender#male#<end>#male
where does william_talbot 's son work for ?	oriel_college	william_talbot#children#charles_talbot_1st_baron_talbot_of_hensol#institution#oriel_college#<end>#oriel_college
what made the justinus_van_nassau 's daddead ?	assassination	justinus_van_nassau#parents#william_the_silent#cause_of_death#assassination#<end>#assassination
the ethnicity of cleopatra_selene 's mom ?	greeks_in_egypt	cleopatra_selene#parents#cleopatra_vii_of_egypt#ethnicity#greeks_in_egypt#<end>#greeks_in_egypt
the place of death of maria_luisa_of_parma 's offspring ?	trieste	maria_luisa_of_parma#children#infante_carlos_count_of_molina#place_of_death#trieste#<end>#trieste
what killed the princess_tenagnework 's mom ?	allegedly_murdered	princess_tenagnework#parents#haile_selassie_i_of_ethiopia#cause_of_death#allegedly_murdered#<end>#allegedly_murdered
what is the gender of buster_keaton 's parents ?	male	buster_keaton#parents#joe_keaton#gender#male#<end>#male
what is the gender of mieszko_iv_tanglefoot 's mom ?	male	mieszko_iv_tanglefoot#parents#wladyslaw_ii_the_exile#gender#male#<end>#male
sigurd_ibsen 's kid 's profession ?	screenwriter	sigurd_ibsen#children#tancred_ibsen#profession#screenwriter#<end>#screenwriter
the gender of john_iv_of_portugal 's child ?	male	john_iv_of_portugal#children#teodosio_prince_of_brazil#gender#male#<end>#male
what caused the madhubala 's couple's death ?	cardiovascular_disease	madhubala#spouse#kishore_kumar#cause_of_death#cardiovascular_disease#<end>#cardiovascular_disease
what is the rudolf_christian_count_of_ostfriesland 's dad 's place of birth ?	aurich	rudolf_christian_count_of_ostfriesland#parents#enno_iii_count_of_ostfriesland#place_of_birth#aurich#<end>#aurich
what sex is vasili_i_of_russia 's parents  ?	female	vasili_i_of_russia#parents#eudoxia_of_moscow#gender#female#<end>#female
what is the nationality of pierre_curie 's son ?	france	pierre_curie#children#irene_joliot-curie#nationality#france#<end>#france
what is the ferdinand_ii_of_the_two_sicilies 's mom 's faith ?	roman_catholic_church	ferdinand_ii_of_the_two_sicilies#parents#maria_isabella_of_spain#religion#roman_catholic_church#<end>#roman_catholic_church
what is the ethnicity of cleopatra_selene 's mom ?	greeks_in_egypt	cleopatra_selene#parents#cleopatra_vii_of_egypt#ethnicity#greeks_in_egypt#<end>#greeks_in_egypt
edward_ellice_1810 's parent 's nation ?	united_kingdom	edward_ellice_1810#parents#edward_ellice#nationality#united_kingdom#<end>#united_kingdom
who is the daughter of elisabeth_of_austria_1526 's parent ?	maria_of_habsburg_archduchess_of_austria	elisabeth_of_austria_1526#parents#ferdinand_i_holy_roman_emperor#children#maria_of_habsburg_archduchess_of_austria#<end>#maria_of_habsburg_archduchess_of_austria
what is the ethnicity of george_tabori 's couple ?	swedish_people	george_tabori#spouse#viveca_lindfors#ethnicity#swedish_people#<end>#swedish_people
what is the frank_lloyd_wright 's kid 's gender ?	male	frank_lloyd_wright#children#lloyd_wright#gender#male#<end>#male
what type of religion does james_hepburn_4th_earl_of_bothwell 's wife follow ?	catholicism	james_hepburn_4th_earl_of_bothwell#spouse#mary_i_of_scotland#religion#catholicism#<end>#catholicism
the place of death of princess_beatrice_of_the_united_kingdom 's kid ?	lausanne	princess_beatrice_of_the_united_kingdom#children#victoria_eugenia_of_battenberg#place_of_death#lausanne#<end>#lausanne
what is the cause of death of louis_xvi_of_france 's father ?	tuberculosis	louis_xvi_of_france#parents#louis_dauphin_de_france#cause_of_death#tuberculosis#<end>#tuberculosis
what sex is louis_philippe_i_duke_of_orleans 's parent  ?	male	louis_philippe_i_duke_of_orleans#parents#louis_of_bourbon_duke_of_orleans#gender#male#<end>#male
is elizabeth_macquarie 's darling a man or a woman ?	male	elizabeth_macquarie#spouse#lachlan_macquarie#gender#male#<end>#male
the sex of heir of sylvia_likens ?	male	sylvia_likens#children#jenny_likens#gender#male#<end>#male
what is the gustaf_vi_adolf_of_sweden 's heir 's nationality ?	sweden	gustaf_vi_adolf_of_sweden#children#prince_gustav_adolf_duke_of_vasterbotten#nationality#sweden#<end>#sweden
what religion does madhubala 's other half follow ?	hinduism	madhubala#spouse#kishore_kumar#religion#hinduism#<end>#hinduism
the organization of other half of laura_devon ?	university_of_notre_dame	laura_devon#spouse#brian_kelly_hell#institution#university_of_notre_dame#<end>#university_of_notre_dame
what is the sex of darling of ronald_reagan ?	female	ronald_reagan#spouse#jane_wyman#gender#female#<end>#female
the nation of spouse of bettye_ackerman ?	united_states	bettye_ackerman#spouse#sam_jaffe_1891#nationality#united_states#<end>#united_states
the religion of george_darwin 's father ?	anglicanism	george_darwin#parents#charles_darwin#religion#anglicanism#<end>#anglicanism
is gaius_marius 's couple a man or a woman ?	male	gaius_marius#spouse#julius_caesar#gender#male#<end>#male
what is the alice_betty_stern 's heir 's ethnicity ?	germans	alice_betty_stern#children#otto_frank#ethnicity#germans#<end>#germans
what is the son of parents of niels_bohr ?	harald_bohr	niels_bohr#parents#christian_bohr#children#harald_bohr#<end>#harald_bohr
the nationality of peter_sellers 's spouse ?	england	peter_sellers#spouse#lynne_frederick#nationality#england#<end>#england
jahangir 's heir 's gender ?	male	jahangir#children#shah_jahan#gender#male#<end>#male
which nationality is mary_stuart_countess_of_bute 's husband ?	scotland	mary_stuart_countess_of_bute#spouse#john_stuart_3rd_earl_of_bute#nationality#scotland#<end>#scotland
the sex of hermann_einstein 's offspring ?	female	hermann_einstein#children#maria_winteler_einstein#gender#female#<end>#female
what is the ethnicity of alice_betty_stern 's heir ?	germans	alice_betty_stern#children#otto_frank#ethnicity#germans#<end>#germans
what is the type of religion of other half of mariana_victoria_of_spain ?	catholicism	mariana_victoria_of_spain#spouse#joseph_i_of_portugal#religion#catholicism#<end>#catholicism
who is the offspring of william_ii_german_emperor 's dad ?	princess_charlotte_of_prussia	william_ii_german_emperor#parents#frederick_iii_german_emperor#children#princess_charlotte_of_prussia#<end>#princess_charlotte_of_prussia
marguerite_of_france 's kid 's daughter ?	elizabeth_of_rhuddlan	marguerite_of_france#children#eleanor_of_castile#children#elizabeth_of_rhuddlan#<end>#elizabeth_of_rhuddlan
where did the son of francis_i_of_france die ?	paris	francis_i_of_france#children#henry_ii_of_france#place_of_death#paris#<end>#paris
the nationality of hermann_einstein 's other half ?	germany	hermann_einstein#spouse#pauline_koch#nationality#germany#<end>#germany
what made the albert_of_saxe-coburg_and_gotha 's daughterdead ?	infectious_disease	albert_of_saxe-coburg_and_gotha#children#alice_of_the_united_kingdom#cause_of_death#infectious_disease#<end>#infectious_disease
what is the hometown of maria_victoria_al_pozzo_della_cisterna 's darling ?	turin	maria_victoria_al_pozzo_della_cisterna#spouse#amadeo_i_of_spain#place_of_birth#turin#<end>#turin
what is the son of offspring of chulalongkorn ?	nakkhatra_mangkala_kitiyakara	chulalongkorn#children#kitiyakara_voralaksana#children#nakkhatra_mangkala_kitiyakara#<end>#nakkhatra_mangkala_kitiyakara
what does alexandra_fyodorovna_of_hesse 's daughter do ?	grand_duchess	alexandra_fyodorovna_of_hesse#children#grand_duchess_anastasia_nikolaevna_of_russia#profession#grand_duchess#<end>#grand_duchess
what sex is robert_i_duke_of_burgundy 's dad  ?	male	robert_i_duke_of_burgundy#parents#robert_ii_of_france#gender#male#<end>#male
what is the profession of louis_the_pious 's dad ?	emperor	louis_the_pious#parents#charlemagne#profession#emperor#<end>#emperor
where does julie_london 's husband work for ?	wharton_school_of_the_university_of_pennsylvania	julie_london#spouse#bobby_troup#institution#wharton_school_of_the_university_of_pennsylvania#<end>#wharton_school_of_the_university_of_pennsylvania
the gender of kira_kirillovna_of_russia 's couple ?	male	kira_kirillovna_of_russia#spouse#louis_ferdinand_prince_of_prussia#gender#male#<end>#male
what is the name of the mom of stephen_i_of_hungary 's mom ?	taksony_of_hungary	stephen_i_of_hungary#parents#geza_of_hungary#parents#taksony_of_hungary#<end>#taksony_of_hungary
what is the richard_mulligan 's darling 's gender ?	female	richard_mulligan#spouse#joan_hackett#gender#female#<end>#female
what faith does jewna 's heir have ?	paganism	jewna#children#algirdas#religion#paganism#<end>#paganism
the place of birth of spouse of victor_emmanuel_iii_of_italy ?	cetinje	victor_emmanuel_iii_of_italy#spouse#elena_of_montenegro#place_of_birth#cetinje#<end>#cetinje
the cause of death of mom of caligula ?	assassination	caligula#parents#germanicus#cause_of_death#assassination#<end>#assassination
felipe_prospero_of_habsburg 's mom 's heir ?	john_of_austria_the_younger	felipe_prospero_of_habsburg#parents#philip_iv_of_spain#children#john_of_austria_the_younger#<end>#john_of_austria_the_younger
where does vilhelmine_marie_of_denmark 's wife come from ?	denmark	vilhelmine_marie_of_denmark#spouse#frederick_vii_of_denmark#nationality#denmark#<end>#denmark
what is the nathan_mayer_rothschild 's son 's profession ?	politician	nathan_mayer_rothschild#children#lionel_de_rothschild#profession#politician#<end>#politician
laura_borden 's wife 's sex ?	male	laura_borden#spouse#robert_borden#gender#male#<end>#male
the cause of death of marvin_pentz_gay_sr 's son ?	firearm	marvin_pentz_gay_sr#children#marvin_gaye#cause_of_death#firearm#<end>#firearm
sunandha 's mom 's couple ?	mongkut	sunandha#parents#piam#spouse#mongkut#<end>#mongkut
the nationality of spouse of margaret_of_artois ?	france	margaret_of_artois#spouse#louis_devreux#nationality#france#<end>#france
what is the grand_duke_george_mikhailovich_of_russia 's mom 's child ?	grand_duke_alexei_mikhailovich_of_russia	grand_duke_george_mikhailovich_of_russia#parents#olga_feodorovna_grand_duchess_of_russia#children#grand_duke_alexei_mikhailovich_of_russia#<end>#grand_duke_alexei_mikhailovich_of_russia
what does george_grossmith_jr 's father do ?	singer	george_grossmith_jr#parents#george_grossmith#profession#singer#<end>#singer
the wife of other half of arleen_whelan ?	arleen_whelan	arleen_whelan#spouse#alexander_darcy#spouse#arleen_whelan#<end>#arleen_whelan
what is the name of the mother of louis_duke_of_nemours 's son ?	louis_duke_of_nemours	louis_duke_of_nemours#children#gaston_comte_deu#parents#louis_duke_of_nemours#<end>#louis_duke_of_nemours
who is the parents of jenny_von_westphalen 's daughter ?	jenny_von_westphalen	jenny_von_westphalen#children#jenny_longuet#parents#jenny_von_westphalen#<end>#jenny_von_westphalen
tyrone_power 's parents 's sex ?	male	tyrone_power#parents#tyrone_power_sr#gender#male#<end>#male
